0	0	0	1	0	0	0	0	6	2013	0	0	0	0
137	5	8	2	250	21.78	2.2	7	6	2013	6	2	0	0
164	5	17	3	250	15.69	2.4	14	6	2013	14	1	0	2
137	5	10	4	250	13.22	2	22	6	2013	8	2	0	0
76	5	5	5	250	17.47	2.2	28	6	2013	1	4	0	0
66	5	11	6	250	15.41	2	36	6	2013	0	8	3	0
44	5	20	7	250	19.52	2.2	43	6	2013	0	20	0	0
0	0	0	0	0	0	0	0	6	2013	0	0	0	0
