17	5	0	1	250	10.87	3	0	4	2013	0	0	0	0
8	5	0	2	250	7.48	2.8	8	4	2013	0	0	0	0
16	5	4	3	250	7.76	3	15	4	2013	4	0	0	0
14	5	2	4	250	10.84	2.6	22	4	2013	2	0	0	0
20	5	0	5	250	9.7	3	29	4	2013	0	0	0	0
17	5	0	6	250	7.44	2.8	36	4	2013	0	0	0	0
6	5	1	7	250	13.01	2.6	44	4	2013	0	0	0	1
0	0	0	0	0	0	0	0	4	2013	0	0	0	0
