0	0	0	1	0	0	0	0	8	2013	0	0	0	0
273	5	21	2	230	10.47	2.2	8	8	2013	20	1	0	0
302	5	23	3	200	12.85	2.4	14	8	2013	16	4	0	3
150	5	21	4	250	6.79	1.2	21	8	2013	20	1	0	0
72	5	21	5	250	11.6	1.8	28	8	2013	19	1	1	0
110	5	19	6	250	14.36	2	36	8	2013	5	7	7	0
69	5	36	7	250	14.79	1.8	43	8	2013	0	35	0	1
0	0	0	0	0	0	0	0	8	2013	0	0	0	0
