14	5	1	1	250	16.58	2.4	6	5	2013	1	0	0	0
74	5	20	2	250	13.1	2.4	8	5	2013	20	0	0	0
68	5	8	3	250	14.27	2.4	15	5	2013	7	1	0	0
60	5	6	4	250	14.27	3	21	5	2013	4	2	0	0
34	5	5	5	250	19.08	2.4	29	5	2013	5	0	0	0
33	5	3	6	250	21.75	2.4	36	5	2013	0	4	1	0
24	5	13	7	250	19.93	2.8	44	5	2013	1	11	1	0
0	0	0	0	0	0	0	0	5	2013	0	0	0	0
