86	5	58	1	82	10.63187072	2.2	0	9	2015	44	14	0	0
78	5	48	2	62	13.38079547	2.6	6	9	2015	41	7	0	0
71	5	68	3	45	8.125498155	2.4	11	9	2015	57	11	0	0
46	5	92	4	89	11.15740045	2.6	21	9	2015	73	15	4	0
27	5	43	5	100	11.35952727	2.6	28	9	2015	32	8	3	0
29	5	16	6	100	10.10634099	2.2	36	9	2015	5	6	5	0
6	5	7	7	100	10.995699	2.4	44	9	2015	0	4	2	1
3	5	0	8	100	12.28931064	2.4	50	9	2015	0	0	0	0
