81	5	80	1	106	12.0063331	2.8	0	5	2015	70	10	0	0
72	5	55	2	67	15.84674267	2.8	6	5	2015	45	10	0	0
57	5	61	3	61	12.77441501	2.6	11	5	2015	52	9	0	0
37	5	63	4	96	14.4722803	3	21	5	2015	53	6	4	0
18	5	22	5	100	10.30846781	2.6	28	5	2015	18	2	2	0
25	5	11	6	100	17.46375723	2.8	36	5	2015	3	5	3	0
5	5	4	7	100	20.33395807	2.6	44	5	2015	0	1	1	2
4	5	3	8	100	13.13824328	2.8	50	5	2015	0	3	0	0
