4	5	2	1	150	9.985064897	2.2	0	4	2015	1	1	0	0
4	5	6	2	100	7.034013328	2.4	6	4	2015	6	0	0	0
12	5	5	3	100	8.529751794	2.2	11	4	2015	5	0	0	0
15	5	1	4	100	8.69145325	2.6	21	4	2015	0	1	1	0
9	5	2	5	100	10.8744229	2.2	28	4	2015	1	1	0	0
7	5	1	6	100	7.357416239	2.4	36	4	2015	0	0	1	0
1	5	1	7	100	11.96590773	2.2	44	4	2015	0	1	0	0
2	5	1	8	100	8.165923518	2.6	50	4	2015	0	0	1	0
