267	5	29	1	180	9.18	1.8	2	10	2013	18	11	0	0
420	5	22	2	43	16.17	1.8	8	10	2013	15	7	0	0
259	5	49	3	120	15.44	1.2	15	10	2013	35	4	1	9
306	6	115	4	250	15.9	1.33	22	10	2013	103	11	0	1
104	5	48	5	300	12.29	1.4	29	10	2013	34	7	3	4
76	5	11	6	250	14.43	1.2	36	10	2013	5	3	3	1
68	5	15	7	250	16.49	1.6	43	10	2013	0	11	3	1
0	0	0	8	0	0	0	0	10	2013	0	0	0	0
